,phrase,label,sentiment,subjectivity,language,count
02/06/2026 10:08:37 PM PST,02/06/2026 10:08:37 PM PST,TIME,,,en,1.0
Paschal Sheehy,Paschal Sheehy,FAC,,,en,1.0
this day,this day,DATE,,,en,1.0
75%,75%,PERCENT,,,en,1.0
155 miles,155 miles,QUANTITY,,,en,1.0
31 October 2008,31 October 2008,DATE,,,en,1.0
the start of the month,the start of the month,DATE,,,en,1.0
every three to five days,every three to five days,DATE,,,en,1.0
+3418,+3418,NORP,,,en,1.0
the 80s to 90s,the 80s to 90s,DATE,,,en,1.0
Feb 11,Feb 11,DATE,,,en,1.0
The Environmental Photographer Of The Year 2021,The Environmental Photographer Of The Year 2021,WORK_OF_ART,,,en,1.0
almost 100 millilitres,almost 100 millilitres,QUANTITY,,,en,1.0
AIPAC,AIPAC,NORP,,,en,1.0
PAL PAC,PAL PAC,PRODUCT,,,en,1.0
nearly 20,nearly 20,CARDINAL,,,en,1.0
the next two seasons,the next two seasons,DATE,,,en,1.0
Christopher Park,Christopher Park,FAC,,,en,1.0
Just seven months,Just seven months,DATE,,,en,1.0
the next four days,the next four days,DATE,,,en,1.0
+4645 chars,+4645 chars,WORK_OF_ART,,,en,1.0
"Around 450,000","Around 450,000",CARDINAL,,,en,1.0
the next few years,the next few years,DATE,,,en,1.0
East London Faces Risks of Extreme Flooding,East London Faces Risks of Extreme Flooding,FAC,,,en,1.0
up to 90 mph,up to 90 mph,QUANTITY,,,en,1.0
Feb 14,Feb 14,DATE,,,en,1.0
6/10/2026,6/10/2026,CARDINAL,,,en,1.0
160mm,160mm,QUANTITY,,,en,1.0
0.10 per cent,0.10 per cent,MONEY,,,en,1.0
her second year,her second year,DATE,,,en,1.0
Christians,Christians,NORP,,,en,1.0
0.10,0.10,CARDINAL,,,en,1.0
+4431,+4431,NORP,,,en,1.0
17 January,17 January,DATE,,,en,1.0
ICBM,ICBM,NORP,,,en,1.0
the cgit frontend,the cgit frontend,PRODUCT,,,en,1.0
almost two,almost two,CARDINAL,,,en,1.0
"more than 26,500","more than 26,500",CARDINAL,,,en,1.0
Gombe,Gombe,NORP,0.3333333333333333,0.5,en,1.0
Storm Leonardos,Storm Leonardos,PRODUCT,,,en,1.0
"more than 11,000","more than 11,000",CARDINAL,,,en,1.0
+3231 chars,+3231 chars,WORK_OF_ART,,,en,1.0
the July 4,the July 4,EVENT,,,en,1.0
14m,14m,QUANTITY,,,en,1.0
SN Junction,SN Junction,FAC,,,en,1.0
almost 300,almost 300,CARDINAL,,,en,1.0
9am local time,9am local time,TIME,,,en,1.0
08:00 GMT,08:00 GMT,TIME,,,en,1.0
the NBA Finals,the NBA Finals,WORK_OF_ART,,,en,1.0
Morocco Rainstorms,Morocco Rainstorms,FAC,,,en,1.0
seven years,seven years,DATE,,,en,1.0
1980,1980,DATE,,,en,1.0
about 220,about 220,CARDINAL,,,en,1.0
$44M,$44M,MONEY,,,en,1.0
"18,500 hours","18,500 hours",TIME,,,en,1.0
€2.5 Billion,€2.5 Billion,MONEY,,,en,1.0
+12128,+12128,NORP,,,en,1.0
€2.5 billion,€2.5 billion,MONEY,,,en,1.0
2.5 billion,2.5 billion,MONEY,,,en,1.0
Schematic,Schematic,PRODUCT,,,en,1.0
June 11,June 11,DATE,,,en,1.0
7-Round 2026,7-Round 2026,DATE,,,en,1.0
Februrary,Februrary,NORP,,,en,1.0
Day 3,Day 3,DATE,,,en,1.0
The Baltimore Ravens,The Baltimore Ravens,WORK_OF_ART,,,en,1.0
$1.2m,$1.2m,MONEY,,,en,1.0
between Christmas and New Year,between Christmas and New Year,DATE,,,en,1.0
a tough few years,a tough few years,DATE,,,en,1.0
Almost 80%,Almost 80%,PERCENT,,,en,1.0
about 280,about 280,CARDINAL,,,en,1.0
Just 60%,Just 60%,PERCENT,,,en,1.0
up to 240mm,up to 240mm,QUANTITY,,,en,1.0
20 hours,20 hours,TIME,,,en,1.0
Samsung LSI Plots Exynos 2700 Counterattack With,Samsung LSI Plots Exynos 2700 Counterattack With,PRODUCT,,,en,1.0
As many as 40 million,As many as 40 million,CARDINAL,,,en,1.0
more than 70 years,more than 70 years,DATE,,,en,1.0
Moknine,Moknine,NORP,,,en,1.0
Monastir,Monastir,NORP,-0.2,0.0,en,1.0
40 million,40 million,CARDINAL,,,en,1.0
A century,A century,DATE,,,en,1.0
"Nearly 600,000","Nearly 600,000",CARDINAL,,,en,1.0
"nearly 600,000","nearly 600,000",CARDINAL,,,en,1.0
1m,1m,QUANTITY,,,en,1.0
about 03:55 GMT,about 03:55 GMT,TIME,,,en,1.0
Fitzroy River,Fitzroy River,FAC,,,en,1.0
8 metre,8 metre,QUANTITY,,,en,1.0
18:00 GMT,18:00 GMT,TIME,,,en,1.0
Dual Perigee,Dual Perigee,WORK_OF_ART,,,en,1.0
Billions,Billions,CARDINAL,,,en,1.0
EIGHT,EIGHT,CARDINAL,,,en,1.0
the past ‌two weeks,the past ‌two weeks,DATE,,,en,1.0
"More than 620,000","More than 620,000",CARDINAL,,,en,1.0
Midday Movies on the Oscars,Midday Movies on the Oscars,WORK_OF_ART,,,en,1.0
Midday Edition,Midday Edition,WORK_OF_ART,,,en,1.0
81.7%,81.7%,PERCENT,,,en,1.0
22 January 2026,22 January 2026,DATE,,,en,1.0
the next week,the next week,DATE,,,en,1.0
southern African,southern African,NORP,,,en,1.0
Samsung LSI,Samsung LSI,PRODUCT,,,en,1.0
20 minutes,20 minutes,TIME,,,en,1.0
last-mile,last-mile,QUANTITY,,,en,1.0
More than 120 millimetres,More than 120 millimetres,QUANTITY,,,en,1.0
93k,93k,CARDINAL,,,en,1.0
Victoria's Great Ocean Road,Victoria's Great Ocean Road,FAC,,,en,1.0
safari park,safari park,FAC,,,en,1.0
+2959,+2959,NORP,,,en,1.0
+5759 chars,+5759 chars,WORK_OF_ART,,,en,1.0
June 18 and 19,June 18 and 19,DATE,,,en,1.0
over 29 inches,over 29 inches,QUANTITY,,,en,1.0
15 January 2026,15 January 2026,DATE,,,en,1.0
the 80s,the 80s,DATE,,,en,1.0
$74M,$74M,MONEY,,,en,1.0
as many as 40,as many as 40,CARDINAL,,,en,1.0
one to two feet,one to two feet,QUANTITY,,,en,1.0
About 500,About 500,CARDINAL,,,en,1.0
Just 12 hours,Just 12 hours,TIME,,,en,1.0
100-Plus,100-Plus,CARDINAL,,,en,1.0
just a few days',just a few days',DATE,,,en,1.0
the beginning of the week,the beginning of the week,DATE,,,en,1.0
January 2020,January 2020,DATE,,,en,1.0
over 1,over 1,CARDINAL,,,en,1.0
Over 200,Over 200,CARDINAL,,,en,1.0
Floodwater,Floodwater,NORP,0.0,0.0,en,1.0
the Kruger National Park,the Kruger National Park,EVENT,,,en,1.0
289mm,289mm,QUANTITY,,,en,1.0
Timescapes,Timescapes,WORK_OF_ART,,,en,1.0
$1.1B Investment,$1.1B Investment,MONEY,,,en,1.0
Mokau Marae,Mokau Marae,FAC,,,en,1.0
mid-June,mid-June,DATE,,,en,1.0
nearly 80%,nearly 80%,PERCENT,,,en,1.0
+5595,+5595,NORP,,,en,1.0
96 hours,96 hours,TIME,,,en,1.0
Botswana,Botswana,NORP,0.0,0.0,en,1.0
millions',millions',MONEY,,,en,1.0
just £509,just £509,MONEY,,,en,1.0
2400W,2400W,CARDINAL,,,en,1.0
Bunclody,Bunclody,FAC,,,en,1.0
En,En,WORK_OF_ART,,,en,1.0
Storm Chandra Communities,Storm Chandra Communities,PRODUCT,,,en,1.0
up to 20 inches,up to 20 inches,QUANTITY,,,en,1.0
40 miles,40 miles,QUANTITY,,,en,1.0
+9744 chars,+9744 chars,WORK_OF_ART,,,en,1.0
their biggest month e,their biggest month e,DATE,,,en,1.0
99%,99%,PERCENT,,,en,1.0
Jan 29,Jan 29,DATE,,,en,1.0
Afric,Afric,NORP,,,en,1.0
10-Fold,10-Fold,CARDINAL,,,en,1.0
Sunni,Sunni,NORP,,,en,1.0
just 10 days,just 10 days,DATE,,,en,1.0
+6001 chars,+6001 chars,WORK_OF_ART,,,en,1.0
January 30th,January 30th,DATE,,,en,1.0
+3047 chars,+3047 chars,WORK_OF_ART,,,en,1.0
National Preparedness and Response Campaign on Flood Disaster and Related Hazards,National Preparedness and Response Campaign on Flood Disaster and Related Hazards,EVENT,,,en,1.0
Tropical Storm ArthurWDSU Tropical,Tropical Storm ArthurWDSU Tropical,PRODUCT,,,en,1.0
August 1986,August 1986,DATE,,,en,1.0
a wet afternoon,a wet afternoon,TIME,,,en,1.0
Five-year,Five-year,DATE,,,en,1.0
"4,00","4,00",CARDINAL,,,en,1.0
21st-century,21st-century,DATE,,,en,1.0
successive,successive,CARDINAL,,,en,1.0
end-of-week,end-of-week,DATE,,,en,1.0
This Winter,This Winter,DATE,,,en,1.0
River Slaney,River Slaney,PRODUCT,,,en,1.0
Scottish,Scottish,NORP,,,en,1.0
1800W,1800W,CARDINAL,,,en,1.0
+4659 chars,+4659 chars,WORK_OF_ART,,,en,1.0
"January 17, 2026","January 17, 2026",DATE,,,en,1.0
42nd Street Times Square,42nd Street Times Square,FAC,,,en,1.0
Storm Ingrid,Storm Ingrid,PRODUCT,0.0,0.0,en,1.0
Teignmouth Grand Pier,Teignmouth Grand Pier,FAC,,,en,1.0
1865,1865,DATE,,,en,1.0
"over 1,600","over 1,600",CARDINAL,,,en,1.0
May 2023,May 2023,DATE,,,en,1.0
about 40 minutes,about 40 minutes,TIME,,,en,1.0
Rawa Buaya Urban Village,Rawa Buaya Urban Village,FAC,,,en,1.0
University Avenue,University Avenue,FAC,,,en,1.0
Invoke the Insurrection Act,Invoke the Insurrection Act,LAW,,,en,1.0
Insurrectionists,Insurrectionists,NORP,,,en,1.0
Invoke the Insurrection Act Elon,Invoke the Insurrection Act Elon,LAW,,,en,1.0
01/25/2026 4:00:21 PM PST,01/25/2026 4:00:21 PM PST,TIME,,,en,1.0
+2368 chars,+2368 chars,WORK_OF_ART,,,en,1.0
Southern African,Southern African,NORP,,,en,1.0
Sundays winter,Sundays winter,DATE,,,en,1.0
+2819,+2819,CARDINAL,,,en,1.0
400 years,400 years,DATE,,,en,1.0
the wet season,the wet season,DATE,,,en,1.0
"More than 43,000","More than 43,000",CARDINAL,,,en,1.0
Red Code,Red Code,LAW,,,en,1.0
+7446,+7446,NORP,,,en,1.0
November 2025.According,November 2025.According,DATE,,,en,1.0
"4,500","4,500",MONEY,,,en,1.0
"Frost, Floods and Forgotten Ladders""A dream sunroom turns into a construction nightmare","Frost, Floods and Forgotten Ladders""A dream sunroom turns into a construction nightmare",WORK_OF_ART,,,en,1.0
week's end,week's end,DATE,,,en,1.0
another 48 hours,another 48 hours,TIME,,,en,1.0
Slaney,Slaney,PRODUCT,,,en,1.0
6.6 million,6.6 million,CARDINAL,,,en,1.0
mid-Jan…,mid-Jan…,DATE,,,en,1.0
Nearly eight,Nearly eight,CARDINAL,,,en,1.0
Aug 22,Aug 22,DATE,,,en,1.0
October 4 and 5,October 4 and 5,DATE,,,en,1.0
Indian Muslims,Indian Muslims,NORP,,,en,1.0
the past 12 months,the past 12 months,DATE,,,en,1.0
24 percent,24 percent,PERCENT,,,en,1.0
24 pct,24 pct,MONEY,,,en,1.0
less than an hour,less than an hour,TIME,,,en,1.0
0.3%,0.3%,PERCENT,,,en,1.0
Less than 24 hours,Less than 24 hours,TIME,,,en,1.0
April 22,April 22,DATE,,,en,1.0
the entire month,the entire month,DATE,,,en,1.0
almost 1.9%,almost 1.9%,PERCENT,,,en,1.0
a busy month,a busy month,DATE,,,en,1.0
March 2025,March 2025,DATE,,,en,1.0
4/27/2025 4:35 PM,4/27/2025 4:35 PM,TIME,,,en,1.0
Apr 27let,Apr 27let,DATE,,,en,1.0
13:35:13,13:35:13,CARDINAL,,,en,1.0
Apr 27Making,Apr 27Making,DATE,,,en,1.0
Apr 27Meaning,Apr 27Meaning,DATE,,,en,1.0
the last two months,the last two months,DATE,,,en,1.0
2022.Nasdaq,2022.Nasdaq,CARDINAL,,,en,1.0
27 Apr 2025,27 Apr 2025,DATE,,,en,1.0
… April 30,… April 30,DATE,,,en,1.0
Linux,Linux,WORK_OF_ART,,,en,1.0
2.2.0,2.2.0,CARDINAL,,,en,1.0
$134 billion,$134 billion,MONEY,,,en,1.0
"13,000","13,000",CARDINAL,,,en,1.0
9.0,9.0,CARDINAL,,,en,1.0
2 meters,2 meters,QUANTITY,,,en,1.0
up to 6.6 feet,up to 6.6 feet,QUANTITY,,,en,1.0
100 days,100 days,DATE,,,en,1.0
+147 chars,+147 chars,WORK_OF_ART,,,en,1.0
"April 30, 2025","April 30, 2025",DATE,,,en,1.0
the First 100 Days,the First 100 Days,DATE,,,en,1.0
America Act,America Act,LAW,,,en,1.0
+3464 chars,+3464 chars,WORK_OF_ART,,,en,1.0
1943,1943,DATE,,,en,1.0
402mm,402mm,QUANTITY,,,en,1.0
the first quarter,the first quarter,DATE,,,en,1.0
11:19:28,11:19:28,TIME,,,en,1.0
Apr 27I,Apr 27I,DATE,,,en,1.0
8 million dimes,8 million dimes,MONEY,,,en,1.0
NYC Easter Parade,NYC Easter Parade,EVENT,,,en,1.0
a couple of days early,a couple of days early,DATE,,,en,1.0
Easter Sunday,Easter Sunday,DATE,,,en,1.0
more than 45 million,more than 45 million,CARDINAL,,,en,1.0
12 years old,12 years old,DATE,,,en,1.0
Easter Parade,Easter Parade,EVENT,,,en,1.0
Fifth Avenue,Fifth Avenue,FAC,,,en,1.0
annual Easter Parade,annual Easter Parade,DATE,,,en,1.0
+4022,+4022,CARDINAL,,,en,1.0
Storm Éowyn,Storm Éowyn,PRODUCT,,,en,1.0
More than 300 millimetres,More than 300 millimetres,QUANTITY,,,en,1.0
"April 21, 2015","April 21, 2015",DATE,,,en,1.0
the morning,the morning,TIME,,,en,1.0
10 years,10 years,DATE,,,en,1.0
Saturday night,Saturday night,TIME,,,en,1.0
Apple Creek Elementary,Apple Creek Elementary,FAC,,,en,1.0
the United Stat,the United Stat,FAC,,,en,1.0
15 Years,15 Years,DATE,,,en,1.0
Easter Monday,Easter Monday,EVENT,,,en,1.0
Romanians,Romanians,NORP,,,en,1.0
early yesterday,early yesterday,DATE,,,en,1.0
Anzac,Anzac,NORP,,,en,1.0
Anzac Day,Anzac Day,DATE,,,en,1.0
25 to 40 millimetres,25 to 40 millimetres,QUANTITY,,,en,1.0
Celestial Guardians,Celestial Guardians,PRODUCT,,,en,1.0
the Indus Water Treaty,the Indus Water Treaty,EVENT,,,en,1.0
2025-04-24,2025-04-24,DATE,,,en,1.0
Butler Park,Butler Park,FAC,,,en,1.0
Guwahati,Guwahati,WORK_OF_ART,0.0821917808219178,0.136986301369863,en,1.0
Storm Éowyn Human,Storm Éowyn Human,WORK_OF_ART,,,en,1.0
more than 4 million,more than 4 million,CARDINAL,,,en,1.0
"60,694","60,694",CARDINAL,,,en,1.0
dozens of pounds,dozens of pounds,QUANTITY,,,en,1.0
the Lismore City Library,the Lismore City Library,FAC,,,en,1.0
"29,000","29,000",CARDINAL,,,en,1.0
Exhilarating day,Exhilarating day,DATE,,,en,1.0
+74 chars],+74 chars],WORK_OF_ART,,,en,1.0
Windows,Windows,PRODUCT,,,en,1.0
all day,all day,DATE,,,en,1.0
python-h11,python-h11,PRODUCT,,,en,1.0
"3,395 miles","3,395 miles",QUANTITY,,,en,1.0
stra,stra,NORP,,,en,1.0
more than a month,more than a month,DATE,,,en,1.0
the beginning of April,the beginning of April,DATE,,,en,1.0
the work week,the work week,DATE,,,en,1.0
about 9%,about 9%,PERCENT,,,en,1.0
early April,early April,DATE,,,en,1.0
"5,464 km","5,464 km",QUANTITY,,,en,1.0
+8637,+8637,NORP,,,en,1.0
The National Oceanic,The National Oceanic,PRODUCT,0.052631578947368425,0.10877192982456142,en,1.0
2020,2020,DATE,,,en,1.0
Omega,Omega,PRODUCT,,,en,1.0
an estimated 5.8 million,an estimated 5.8 million,CARDINAL,,,en,1.0
Steub,Steub,PRODUCT,,,en,1.0
2025-05-05,2025-05-05,DATE,,,en,1.0
7 million,7 million,CARDINAL,,,en,1.0
May 5,May 5,DATE,,,en,1.0
May 09,May 09,DATE,,,en,1.0
+2272 chars,+2272 chars,WORK_OF_ART,,,en,1.0
Jordanian,Jordanian,NORP,,,en,1.0
more hot days,more hot days,DATE,,,en,1.0
redis,redis,PRODUCT,,,en,1.0
Debian,Debian,NORP,,,en,1.0
+33120,+33120,CARDINAL,,,en,1.0
Dengue,Dengue,DATE,,,en,1.0
Nepalese,Nepalese,NORP,,,en,1.0
Bhutanese,Bhutanese,NORP,,,en,1.0
seasons,seasons,DATE,,,en,1.0
an additional 28,an additional 28,CARDINAL,,,en,1.0
2025.﻿,2025.﻿,CARDINAL,,,en,1.0
nearly 70 years,nearly 70 years,DATE,,,en,1.0
driest spring,driest spring,DATE,,,en,1.0
at least 62,at least 62,CARDINAL,,,en,1.0
Friday night,Friday night,TIME,,,en,1.0
$10 billion,$10 billion,MONEY,,,en,1.0
his first 100 days,his first 100 days,DATE,,,en,1.0
Blog Round Up,Blog Round Up,WORK_OF_ART,,,en,1.0
Belgian,Belgian,NORP,,,en,1.0
+3220 chars,+3220 chars,WORK_OF_ART,,,en,1.0
"nearly $800,000","nearly $800,000",MONEY,,,en,1.0
Old Glory,Old Glory,WORK_OF_ART,,,en,1.0
Sook,Sook,WORK_OF_ART,0.005208333333333332,0.4670138888888889,en,1.0
May 2,May 2,DATE,,,en,1.0
87,87,CARDINAL,,,en,1.0
272,272,CARDINAL,,,en,1.0
$26 million,$26 million,MONEY,,,en,1.0
Biden-era,Biden-era,DATE,,,en,1.0
+6542,+6542,NORP,,,en,1.0
nearly eight years,nearly eight years,DATE,,,en,1.0
13 million,13 million,CARDINAL,,,en,1.0
"Oct. 26, 2021","Oct. 26, 2021",DATE,,,en,1.0
Route 550,Route 550,FAC,,,en,1.0
the beginning months of 2025,the beginning months of 2025,DATE,,,en,1.0
every seven hours,every seven hours,TIME,,,en,1.0
FEBRUARY 13,FEBRUARY 13,DATE,,,en,1.0
The Eminem Show,The Eminem Show,PRODUCT,,,en,1.0
5:30 a.m.,5:30 a.m.,TIME,,,en,1.0
the next several days,the next several days,DATE,,,en,1.0
DYNAMO-M,DYNAMO-M,PRODUCT,,,en,1.0
5:48PM,5:48PM,DATE,,,en,1.0
151st,151st,ORDINAL,,,en,1.0
"Apr 27, 2025","Apr 27, 2025",DATE,,,en,1.0
23:18:20,23:18:20,TIME,,,en,1.0
5/3,5/3,CARDINAL,,,en,1.0
400-acre,400-acre,CARDINAL,,,en,1.0
more than two centuries,more than two centuries,DATE,,,en,1.0
48 feet,48 feet,QUANTITY,,,en,1.0
Coming Years,Coming Years,DATE,,,en,1.0
four consecutive days,four consecutive days,DATE,,,en,1.0
almost seven feet,almost seven feet,QUANTITY,,,en,1.0
375,375,CARDINAL,,,en,1.0
"1,243","1,243",CARDINAL,,,en,1.0
May 3,May 3,DATE,,,en,1.0
392,392,CARDINAL,,,en,1.0
the past seven weekends,the past seven weekends,DATE,,,en,1.0
another soggy weekend,another soggy weekend,DATE,,,en,1.0
nearly seven feet,nearly seven feet,QUANTITY,,,en,1.0
the Easter holiday weekend,the Easter holiday weekend,DATE,,,en,1.0
Stevens Road,Stevens Road,FAC,,,en,1.0
Coronation Walk,Coronation Walk,FAC,,,en,1.0
48 1/2 feet,48 1/2 feet,QUANTITY,,,en,1.0
Vladimir MayakovskyApril,Vladimir MayakovskyApril,WORK_OF_ART,,,en,1.0
Sunday evening,Sunday evening,TIME,,,en,1.0
At least 33,At least 33,CARDINAL,,,en,1.0
5.13 metres,5.13 metres,QUANTITY,,,en,1.0
+6645,+6645,NORP,,,en,1.0
10 inches,10 inches,QUANTITY,,,en,1.0
"Dec. 10, 1978","Dec. 10, 1978",DATE,,,en,1.0
Frankfort Lock,Frankfort Lock,FAC,,,en,1.0
Almost one million,Almost one million,CARDINAL,,,en,1.0
2025-04-07,2025-04-07,DATE,,,en,1.0
1937,1937,DATE,,,en,1.0
just a few days,just a few days,DATE,,,en,1.0
8-16 inches,8-16 inches,QUANTITY,,,en,1.0
the four days,the four days,DATE,,,en,1.0
Hindi,Hindi,NORP,,,en,1.0
Last week's,Last week's,DATE,,,en,1.0
2025-04-08 12:00:00,2025-04-08 12:00:00,DATE,,,en,1.0
+6826,+6826,NORP,,,en,1.0
N'djili neighbourhood,N'djili neighbourhood,FAC,,,en,1.0
The first days,The first days,DATE,,,en,1.0
at least two dozen,at least two dozen,CARDINAL,,,en,1.0
multi-day,multi-day,DATE,,,en,1.0
Mini L…,Mini L…,PRODUCT,,,en,1.0
Bravia,Bravia,PRODUCT,,,en,1.0
February wa…,February wa…,DATE,,,en,1.0
a volatile month,a volatile month,DATE,,,en,1.0
the fourth day,the fourth day,DATE,,,en,1.0
"Introduction
Flooding","Introduction
Flooding",PRODUCT,,,en,1.0
over 300 million,over 300 million,CARDINAL,,,en,1.0
175,175,CARDINAL,,,en,1.0
$1.7 trillion,$1.7 trillion,MONEY,,,en,1.0
early April 2025,early April 2025,DATE,,,en,1.0
Lebanon Junction,Lebanon Junction,FAC,,,en,1.0
2025-04-08,2025-04-08,DATE,,,en,1.0
as much as 20 inches,as much as 20 inches,QUANTITY,,,en,1.0
26 per cent,26 per cent,MONEY,,,en,1.0
Today Days,Today Days,DATE,,,en,1.0
Congolese,Congolese,NORP,,,en,1.0
Bukit Timah Road,Bukit Timah Road,FAC,,,en,1.0
4/4,4/4,CARDINAL,,,en,1.0
SMK Seri Gading,SMK Seri Gading,FAC,,,en,1.0
99,99,CARDINAL,,,en,1.0
+3445 chars,+3445 chars,WORK_OF_ART,,,en,1.0
"1-in-1,000-ye","1-in-1,000-ye",CARDINAL,,,en,1.0
the previous four years,the previous four years,DATE,,,en,1.0
more than four,more than four,CARDINAL,,,en,1.0
+3800 chars,+3800 chars,WORK_OF_ART,,,en,1.0
the Premiership Cup,the Premiership Cup,EVENT,,,en,1.0
+6433,+6433,NORP,,,en,1.0
Storm Bert,Storm Bert,WORK_OF_ART,,,en,1.0
"April 4, 2025","April 4, 2025",DATE,,,en,1.0
the start of tourist season,the start of tourist season,DATE,,,en,1.0
Air Force One,Air Force One,PRODUCT,,,en,1.0
At least 6,At least 6,CARDINAL,,,en,1.0
+2752 chars,+2752 chars,WORK_OF_ART,,,en,1.0
about 10 a.m.,about 10 a.m.,TIME,,,en,1.0
coming Saturday,coming Saturday,DATE,,,en,1.0
"102,000","102,000",CARDINAL,,,en,1.0
Last spring,Last spring,DATE,,,en,1.0
The Toll Roads,The Toll Roads,FAC,,,en,1.0
Seeing Like a State,Seeing Like a State,WORK_OF_ART,,,en,1.0
spring days,spring days,DATE,,,en,1.0
April 7,April 7,DATE,,,en,1.0
"Sunday, April 6","Sunday, April 6",DATE,,,en,1.0
At least 22,At least 22,CARDINAL,,,en,1.0
' Monday,' Monday,DATE,,,en,1.0
April 6,April 6,DATE,,,en,1.0
+1534,+1534,NORP,,,en,1.0
the previous days,the previous days,DATE,,,en,1.0
some 30,some 30,CARDINAL,,,en,1.0
Around 30,Around 30,CARDINAL,,,en,1.0
Interstate 57,Interstate 57,FAC,,,en,1.0
At Least 16,At Least 16,CARDINAL,,,en,1.0
April 3,April 3,DATE,,,en,1.0
Apr 5,Apr 5,DATE,,,en,1.0
Hands Off,Hands Off,WORK_OF_ART,,,en,1.0
April 2025,April 2025,DATE,,,en,1.0
Map Shows Path of New Storm That Could Pound 7 States With Hail,Map Shows Path of New Storm That Could Pound 7 States With Hail,WORK_OF_ART,,,en,1.0
up to 1 inch,up to 1 inch,QUANTITY,,,en,1.0
hottest year,hottest year,DATE,,,en,1.0
The last 24 hours,The last 24 hours,TIME,,,en,1.0
Pro-Second Amendment,Pro-Second Amendment,LAW,,,en,1.0
six months ago,six months ago,DATE,,,en,1.0
the same day,the same day,DATE,,,en,1.0
April 1,April 1,DATE,,,en,1.0
HUNDREDS,HUNDREDS,CARDINAL,,,en,1.0
Copernicus,Copernicus,PRODUCT,,,en,1.0
the age of 78,the age of 78,DATE,,,en,1.0
15 April 2025 -,15 April 2025 -,DATE,,,en,1.0
145%,145%,PERCENT,,,en,1.0
May 2025,May 2025,DATE,,,en,1.0
thousands of acres,thousands of acres,QUANTITY,,,en,1.0
half a million,half a million,CARDINAL,,,en,1.0
"1,100 miles","1,100 miles",QUANTITY,,,en,1.0
Miles,Miles,CARDINAL,,,en,1.0
age 54,age 54,DATE,,,en,1.0
over 30mm,over 30mm,QUANTITY,,,en,1.0
"almost 10,000","almost 10,000",CARDINAL,,,en,1.0
April 9,April 9,DATE,,,en,1.0
WrestleMania week,WrestleMania week,DATE,,,en,1.0
Kings Road,Kings Road,FAC,,,en,1.0
More than 30 million,More than 30 million,CARDINAL,,,en,1.0
More than 300,More than 300,CARDINAL,,,en,1.0
Easter,Easter,DATE,-0.1,0.4,en,1.0
Taylor Road,Taylor Road,FAC,,,en,1.0
April 19th,April 19th,DATE,,,en,1.0
Earlier this month,Earlier this month,DATE,,,en,1.0
the last couple of weeks,the last couple of weeks,DATE,,,en,1.0
"Refugees
","Refugees
",PRODUCT,,,en,1.0
four-year,four-year,DATE,,,en,1.0
only four weeks,only four weeks,DATE,,,en,1.0
+3214,+3214,NORP,,,en,1.0
Tracks II: The Lost Albums,Tracks II: The Lost Albums,PRODUCT,,,en,1.0
Tracks II:,Tracks II:,WORK_OF_ART,,,en,1.0
Rain in the River,Rain in the River,WORK_OF_ART,,,en,1.0
Americas TikTok,Americas TikTok,PRODUCT,,,en,1.0
'90s,'90s,DATE,,,en,1.0
April 8,April 8,DATE,,,en,1.0
63,63,CARDINAL,,,en,1.0
"Copyright © 1995-
 ","Copyright © 1995-
 ",WORK_OF_ART,,,en,1.0
125%,125%,PERCENT,,,en,1.0
the early morning,the early morning,TIME,,,en,1.0
midwestern,midwestern,NORP,,,en,1.0
a Heartbreaking Cost,a Heartbreaking Cost,FAC,,,en,1.0
Komuter,Komuter,PRODUCT,,,en,1.0
This morning,This morning,TIME,,,en,1.0
197101000523,197101000523,CARDINAL,,,en,1.0
"no fewer than 1,249","no fewer than 1,249",CARDINAL,,,en,1.0
Selangor,Selangor,NORP,0.0,0.0,en,1.0
April 11,April 11,DATE,,,en,1.0
2am,2am,TIME,,,en,1.0
Three years ago,Three years ago,DATE,,,en,1.0
The War Against Breastfeeding,The War Against Breastfeeding,EVENT,,,en,1.0
between April and November,between April and November,DATE,,,en,1.0
Sea Otter Classic,Sea Otter Classic,WORK_OF_ART,,,en,1.0
Moots,Moots,PRODUCT,,,en,1.0
"12,500","12,500",MONEY,,,en,1.0
+6418,+6418,NORP,,,en,1.0
14M,14M,QUANTITY,,,en,1.0
some 14 million,some 14 million,CARDINAL,,,en,1.0
"April 5-6, 2025","April 5-6, 2025",DATE,,,en,1.0
Apr 13,Apr 13,DATE,,,en,1.0
April 13,April 13,DATE,,,en,1.0
about 2pm,about 2pm,TIME,,,en,1.0
19 kilometres,19 kilometres,QUANTITY,,,en,1.0
$1m,$1m,MONEY,,,en,1.0
Benja,Benja,WORK_OF_ART,,,en,1.0
"April 9, 2025","April 9, 2025",DATE,,,en,1.0
+1565 chars,+1565 chars,WORK_OF_ART,,,en,1.0
Annual Flood Outlook,Annual Flood Outlook,EVENT,,,en,1.0
At least 100,At least 100,CARDINAL,,,en,1.0
Luwu,Luwu,EVENT,,,en,1.0
the Weekend,the Weekend,DATE,,,en,1.0
Thousands of kilometres,Thousands of kilometres,QUANTITY,,,en,1.0
mid-April,mid-April,DATE,,,en,1.0
perl-Compress-Raw-Lzma,perl-Compress-Raw-Lzma,PRODUCT,,,en,1.0
